date,country,state,population,confirmed,confirmed_1d,confirmed_moving_avg_7d,confirmed_moving_avg_7d_rate_14d,confirmed_trend,deaths,deaths_1d,deaths_moving_avg_7d,deaths_moving_avg_7d_rate_14d,deaths_trend,month,year
2021-10-13,Brazil,Distrito Federal,3015268,508623,762,842,0.9568181818181818,Stable,10648,15,16,0.8421052631578947,Stable,2021-10,2021
2021-10-14,Brazil,Distrito Federal,3015268,509148,525,776,0.8858447488584474,Stable,10664,16,14,0.7777777777777778,Stable,2021-10,2021
2021-10-15,Brazil,Distrito Federal,3015268,509543,395,682,0.7866205305651672,Stable,10681,17,14,0.8235294117647058,Stable,2021-10,2021
2021-10-16,Brazil,Distrito Federal,3015268,510159,616,660,0.7866507747318237,Stable,10692,11,14,0.875,Stable,2021-10,2021
2021-10-17,Brazil,Distrito Federal,3015268,510684,525,608,0.6565874730021598,Downward,10703,11,15,1.0,Stable,2021-10,2021
2021-10-18,Brazil,Distrito Federal,3015268,511145,461,534,0.6166281755196305,Downward,10720,17,15,1.0714285714285714,Stable,2021-10,2021
2021-10-19,Brazil,Distrito Federal,3015268,511593,448,534,0.44761106454316846,Downward,10732,12,15,1.0714285714285714,Stable,2021-10,2021
2021-10-20,Brazil,Distrito Federal,3015268,512089,496,496,0.41161825726141077,Downward,10745,13,14,1.1666666666666667,Upward,2021-10,2021
2021-10-21,Brazil,Distrito Federal,3015268,512510,421,481,0.39719240297274977,Downward,10756,11,14,0.9333333333333333,Stable,2021-10,2021
2021-10-22,Brazil,Distrito Federal,3015268,512913,403,482,0.3928280358598207,Downward,10766,10,13,0.8666666666666667,Stable,2021-10,2021
2021-10-23,Brazil,Distrito Federal,3015268,513191,278,434,0.3466453674121406,Downward,10786,20,14,0.875,Stable,2021-10,2021
2021-10-24,Brazil,Distrito Federal,3015268,513506,315,404,0.337228714524207,Downward,10791,5,13,0.8125,Stable,2021-10,2021
2021-10-25,Brazil,Distrito Federal,3015268,513737,231,371,0.30994152046783624,Downward,10812,21,14,0.875,Stable,2021-10,2021
2021-10-26,Brazil,Distrito Federal,3015268,514035,298,349,0.41997593261131166,Downward,10831,19,15,0.9375,Stable,2021-10,2021
2021-10-27,Brazil,Distrito Federal,3015268,514293,258,315,0.37410926365795727,Downward,10841,10,14,0.875,Stable,2021-10,2021
2021-10-28,Brazil,Distrito Federal,3015268,514538,245,290,0.37371134020618557,Downward,10850,9,14,1.0,Stable,2021-10,2021
2021-10-29,Brazil,Distrito Federal,3015268,514733,195,260,0.3812316715542522,Downward,10857,7,13,0.9285714285714286,Stable,2021-10,2021
2021-10-30,Brazil,Distrito Federal,3015268,514815,82,232,0.3515151515151515,Downward,10866,9,12,0.8571428571428571,Stable,2021-10,2021
2021-10-31,Brazil,Distrito Federal,3015268,514936,121,205,0.3371710526315789,Downward,10877,11,13,0.8666666666666667,Stable,2021-10,2021
2021-11-01,Brazil,Distrito Federal,3015268,515134,198,200,0.37453183520599254,Downward,10886,9,11,0.7333333333333333,Downward,2021-11,2021
2021-11-02,Brazil,Distrito Federal,3015268,515211,77,168,0.3146067415730337,Downward,10894,8,9,0.6,Downward,2021-11,2021
2021-11-03,Brazil,Distrito Federal,3015268,515399,188,158,0.3185483870967742,Downward,10902,8,9,0.6428571428571429,Downward,2021-11,2021
2021-11-04,Brazil,Distrito Federal,3015268,515497,98,137,0.28482328482328484,Downward,10906,4,8,0.5714285714285714,Downward,2021-11,2021
2021-11-05,Brazil,Distrito Federal,3015268,515639,142,130,0.2697095435684647,Downward,10911,5,8,0.6153846153846154,Downward,2021-11,2021
2021-11-06,Brazil,Distrito Federal,3015268,515639,0,118,0.271889400921659,Downward,10911,0,7,0.5,Downward,2021-11,2021
2021-11-07,Brazil,Distrito Federal,3015268,515639,0,101,0.25,Downward,10911,0,5,0.38461538461538464,Downward,2021-11,2021
2021-11-08,Brazil,Distrito Federal,3015268,515957,318,118,0.31805929919137466,Downward,10920,9,5,0.35714285714285715,Downward,2021-11,2021
2021-11-09,Brazil,Distrito Federal,3015268,516055,98,121,0.3467048710601719,Downward,10928,8,5,0.3333333333333333,Downward,2021-11,2021
2021-11-10,Brazil,Distrito Federal,3015268,516194,139,114,0.3619047619047619,Downward,10938,10,6,0.42857142857142855,Downward,2021-11,2021
2021-11-11,Brazil,Distrito Federal,3015268,516340,146,121,0.41724137931034483,Downward,10947,9,6,0.42857142857142855,Downward,2021-11,2021
2021-11-12,Brazil,Distrito Federal,3015268,516470,130,119,0.4576923076923077,Downward,10957,10,7,0.5384615384615384,Downward,2021-11,2021
2021-11-13,Brazil,Distrito Federal,3015268,516470,0,119,0.5129310344827587,Downward,10957,0,7,0.5833333333333334,Downward,2021-11,2021
2021-11-14,Brazil,Distrito Federal,3015268,516470,0,119,0.5804878048780487,Downward,10957,0,7,0.5384615384615384,Downward,2021-11,2021
2021-11-15,Brazil,Distrito Federal,3015268,516470,0,74,0.37,Downward,10957,0,6,0.5454545454545454,Downward,2021-11,2021
2021-11-16,Brazil,Distrito Federal,3015268,516724,254,96,0.5714285714285714,Downward,10969,12,6,0.6666666666666666,Downward,2021-11,2021
2021-11-17,Brazil,Distrito Federal,3015268,516897,173,101,0.6392405063291139,Downward,10981,12,7,0.7777777777777778,Stable,2021-11,2021
2021-11-18,Brazil,Distrito Federal,3015268,517017,120,97,0.708029197080292,Downward,10988,7,6,0.75,Stable,2021-11,2021
2021-11-19,Brazil,Distrito Federal,3015268,517109,92,92,0.7076923076923077,Downward,10994,6,6,0.75,Stable,2021-11,2021
2021-11-20,Brazil,Distrito Federal,3015268,517109,0,92,0.7796610169491526,Stable,10994,0,6,0.8571428571428571,Stable,2021-11,2021
2021-11-21,Brazil,Distrito Federal,3015268,517109,0,92,0.9108910891089109,Stable,10994,0,6,1.2,Upward,2021-11,2021
2021-11-22,Brazil,Distrito Federal,3015268,517245,136,111,0.940677966101695,Stable,10999,5,6,1.2,Upward,2021-11,2021
2021-11-23,Brazil,Distrito Federal,3015268,517351,106,90,0.743801652892562,Downward,11004,5,5,1.0,Stable,2021-11,2021
2021-11-24,Brazil,Distrito Federal,3015268,517448,97,79,0.6929824561403509,Downward,11013,9,5,0.8333333333333334,Stable,2021-11,2021
2021-11-25,Brazil,Distrito Federal,3015268,517533,85,74,0.6115702479338843,Downward,11020,7,5,0.8333333333333334,Stable,2021-11,2021
2021-11-26,Brazil,Distrito Federal,3015268,517608,75,72,0.6050420168067226,Downward,11026,6,5,0.7142857142857143,Downward,2021-11,2021
2021-11-27,Brazil,Distrito Federal,3015268,517608,0,72,0.6050420168067226,Downward,11026,0,5,0.7142857142857143,Downward,2021-11,2021
2021-11-28,Brazil,Distrito Federal,3015268,517608,0,72,0.6050420168067226,Downward,11026,0,5,0.7142857142857143,Downward,2021-11,2021
2021-11-29,Brazil,Distrito Federal,3015268,517746,138,72,0.972972972972973,Stable,11035,9,6,1.0,Stable,2021-11,2021
2021-11-30,Brazil,Distrito Federal,3015268,517746,0,57,0.59375,Downward,11035,0,5,0.8333333333333334,Stable,2021-11,2021
2021-12-01,Brazil,Distrito Federal,3015268,517894,148,64,0.6336633663366337,Downward,11038,3,4,0.5714285714285714,Downward,2021-12,2021
2021-12-02,Brazil,Distrito Federal,3015268,517977,83,64,0.6597938144329897,Downward,11040,2,3,0.5,Downward,2021-12,2021
2021-12-03,Brazil,Distrito Federal,3015268,518062,85,65,0.7065217391304348,Downward,11043,3,3,0.5,Downward,2021-12,2021
2021-12-04,Brazil,Distrito Federal,3015268,518062,0,65,0.7065217391304348,Downward,11043,0,3,0.5,Downward,2021-12,2021
2021-12-05,Brazil,Distrito Federal,3015268,518062,0,65,0.7065217391304348,Downward,11043,0,3,0.5,Downward,2021-12,2021
2021-12-06,Brazil,Distrito Federal,3015268,518144,82,57,0.5135135135135135,Downward,11046,3,2,0.3333333333333333,Downward,2021-12,2021
2021-12-07,Brazil,Distrito Federal,3015268,518206,62,66,0.7333333333333333,Downward,11047,1,2,0.4,Downward,2021-12,2021
2021-12-08,Brazil,Distrito Federal,3015268,518258,52,52,0.6582278481012658,Downward,11049,2,2,0.4,Downward,2021-12,2021
2021-12-09,Brazil,Distrito Federal,3015268,518309,51,48,0.6486486486486487,Downward,11052,3,2,0.4,Downward,2021-12,2021
2021-12-10,Brazil,Distrito Federal,3015477,518345,36,41,0.5694444444444444,Downward,11058,6,3,0.6,Downward,2021-12,2021
2021-12-11,Brazil,Distrito Federal,3015477,518345,0,41,0.5694444444444444,Downward,11058,0,3,0.6,Downward,2021-12,2021
2021-12-12,Brazil,Distrito Federal,3015477,518345,0,41,0.5694444444444444,Downward,11058,0,3,0.6,Downward,2021-12,2021
2021-12-13,Brazil,Distrito Federal,3015972,518430,85,41,0.5694444444444444,Downward,11063,5,3,0.5,Downward,2021-12,2021
2021-12-14,Brazil,Distrito Federal,3015268,518471,41,38,0.6666666666666666,Downward,11069,6,4,0.8,Stable,2021-12,2021
2021-12-15,Brazil,Distrito Federal,3015268,518502,31,35,0.546875,Downward,11074,5,4,1.0,Stable,2021-12,2021
2021-12-16,Brazil,Distrito Federal,3015442,518532,30,32,0.5,Downward,11077,3,4,1.3333333333333333,Upward,2021-12,2021
2021-12-17,Brazil,Distrito Federal,3015495,518571,39,33,0.5076923076923077,Downward,11084,7,4,1.3333333333333333,Upward,2021-12,2021
2021-12-18,Brazil,Distrito Federal,3015495,518571,0,33,0.5076923076923077,Downward,11084,0,4,1.3333333333333333,Upward,2021-12,2021
2021-12-19,Brazil,Distrito Federal,3015268,518571,0,33,0.5076923076923077,Downward,11084,0,4,1.3333333333333333,Upward,2021-12,2021
2021-12-20,Brazil,Distrito Federal,3015268,518644,73,31,0.543859649122807,Downward,11087,3,4,2.0,Upward,2021-12,2021
2021-12-21,Brazil,Distrito Federal,3015268,518686,42,31,0.4696969696969697,Downward,11090,3,3,1.5,Upward,2021-12,2021
2021-12-22,Brazil,Distrito Federal,3015268,518728,42,33,0.6346153846153846,Downward,11093,3,3,1.5,Upward,2021-12,2021
2021-12-23,Brazil,Distrito Federal,3015268,518788,60,37,0.7708333333333334,Stable,11094,1,3,1.5,Upward,2021-12,2021
2021-12-24,Brazil,Distrito Federal,3015268,518878,90,44,1.0731707317073171,Stable,11095,1,2,0.6666666666666666,Downward,2021-12,2021
2021-12-25,Brazil,Distrito Federal,3015268,518878,0,44,1.0731707317073171,Stable,11095,0,2,0.6666666666666666,Downward,2021-12,2021
2021-12-26,Brazil,Distrito Federal,3015268,518878,0,44,1.0731707317073171,Stable,11095,0,2,0.6666666666666666,Downward,2021-12,2021
2021-12-27,Brazil,Distrito Federal,3015268,519103,225,66,1.6097560975609757,Upward,11100,5,2,0.6666666666666666,Downward,2021-12,2021
2021-12-28,Brazil,Distrito Federal,3015268,519196,93,73,1.9210526315789473,Upward,11104,4,2,0.5,Downward,2021-12,2021
2021-12-29,Brazil,Distrito Federal,3015268,519346,150,89,2.5428571428571427,Upward,11105,1,2,0.5,Downward,2021-12,2021
2021-12-30,Brazil,Distrito Federal,3015268,519546,200,109,3.40625,Upward,11107,2,2,0.5,Downward,2021-12,2021
2021-01-01,Brazil,Espirito Santo,4018827,249271,,,,,5093,,,,,2021-01,2021
2021-01-02,Brazil,Espirito Santo,4018923,250244,973,,,,5115,22,,,,2021-01,2021
2021-01-03,Brazil,Espirito Santo,4018746,251649,1405,,,,5124,9,,,,2021-01,2021
2021-01-04,Brazil,Espirito Santo,4018650,253115,1466,,,,5176,52,,,,2021-01,2021
2021-01-05,Brazil,Espirito Santo,4020443,255611,2496,,,,5202,26,,,,2021-01,2021
2021-01-06,Brazil,Espirito Santo,4040447,257295,1684,,,,5231,29,,,,2021-01,2021
2021-01-07,Brazil,Espirito Santo,4020855,258941,1646,,,,5265,34,,,,2021-01,2021
2021-01-08,Brazil,Espirito Santo,4020715,260970,2029,1672,,,5287,22,28,,,2021-01,2021
2021-01-09,Brazil,Espirito Santo,4019325,262157,1187,1702,,,5307,20,28,,,2021-01,2021
2021-01-10,Brazil,Espirito Santo,4018970,263504,1347,1694,,,5321,14,29,,,2021-01,2021
2021-01-11,Brazil,Espirito Santo,4022331,265556,2052,1778,,,5354,33,26,,,2021-01,2021
2021-01-12,Brazil,Espirito Santo,4020574,267451,1895,1692,,,5384,30,26,,,2021-01,2021
2021-01-13,Brazil,Espirito Santo,4020666,269223,1772,1704,,,5419,35,27,,,2021-01,2021
2021-01-14,Brazil,Espirito Santo,4020549,271041,1818,1729,,,5450,31,27,,,2021-01,2021
2021-01-15,Brazil,Espirito Santo,4019739,273031,1990,1723,,,5474,24,27,,,2021-01,2021
2021-01-16,Brazil,Espirito Santo,4019221,274509,1478,1765,,,5493,19,27,,,2021-01,2021
2021-01-17,Brazil,Espirito Santo,4018650,275504,995,1715,,,5506,13,27,,,2021-01,2021
2021-01-18,Brazil,Espirito Santo,4021318,277357,1853,1686,,,5536,30,26,,,2021-01,2021
2021-01-19,Brazil,Espirito Santo,4019802,279039,1682,1656,,,5565,29,26,,,2021-01,2021
2021-01-20,Brazil,Espirito Santo,4023801,280426,1387,1601,,,5590,25,25,,,2021-01,2021
2021-01-21,Brazil,Espirito Santo,4020560,282044,1618,1572,,,5615,25,24,,,2021-01,2021
2021-01-22,Brazil,Espirito Santo,4020731,283996,1952,1567,0.937200956937799,Stable,5634,19,23,0.8214285714285714,Stable,2021-01,2021
2021-01-23,Brazil,Espirito Santo,4018833,284854,858,1478,0.8683901292596945,Stable,5658,24,24,0.8571428571428571,Stable,2021-01,2021
2021-01-24,Brazil,Espirito Santo,4018833,285654,800,1450,0.8559622195985832,Stable,5668,10,24,0.8275862068965517,Stable,2021-01,2021
2021-01-25,Brazil,Espirito Santo,4020176,287205,1551,1407,0.7913385826771654,Stable,5716,48,26,1.0,Stable,2021-01,2021
2021-01-26,Brazil,Espirito Santo,4019933,288360,1155,1332,0.7872340425531915,Stable,5747,31,26,1.0,Stable,2021-01,2021
2021-01-27,Brazil,Espirito Santo,4020177,289606,1246,1312,0.7699530516431925,Stable,5777,30,27,1.0,Stable,2021-01,2021
2021-01-28,Brazil,Espirito Santo,4020946,290775,1169,1248,0.7218045112781954,Downward,5796,19,26,0.9629629629629629,Stable,2021-01,2021
2021-01-29,Brazil,Espirito Santo,4020286,292388,1613,1199,0.6958792803250146,Downward,5820,24,27,1.0,Stable,2021-01,2021
2021-01-30,Brazil,Espirito Santo,4018650,293030,642,1168,0.6617563739376771,Downward,5841,21,27,1.0,Stable,2021-01,2021
2021-01-31,Brazil,Espirito Santo,4019238,294129,1099,1211,0.7061224489795919,Downward,5858,17,28,1.037037037037037,Stable,2021-01,2021
2021-02-01,Brazil,Espirito Santo,4021046,295359,1230,1165,0.6909845788849348,Downward,5888,30,25,0.9615384615384616,Stable,2021-02,2021
2021-02-02,Brazil,Espirito Santo,4019992,296641,1282,1183,0.7143719806763285,Downward,5913,25,24,0.9230769230769231,Stable,2021-02,2021
2021-02-03,Brazil,Espirito Santo,4020689,297761,1120,1165,0.7276702061211743,Downward,5930,17,22,0.88,Stable,2021-02,2021
2021-02-04,Brazil,Espirito Santo,4020639,299224,1463,1207,0.7678117048346056,Stable,5952,22,23,0.9583333333333334,Stable,2021-02,2021
2021-02-05,Brazil,Espirito Santo,4020054,300729,1505,1192,0.7606892150606254,Stable,5977,25,23,1.0,Stable,2021-02,2021
2021-02-06,Brazil,Espirito Santo,4035186,301861,1132,1262,0.8538565629228687,Stable,5986,9,21,0.875,Stable,2021-02,2021
2021-02-07,Brazil,Espirito Santo,4018823,302854,993,1247,0.86,Stable,5995,9,20,0.8333333333333334,Stable,2021-02,2021
2021-02-08,Brazil,Espirito Santo,4030580,303740,886,1198,0.851457000710732,Stable,6019,24,19,0.7307692307692307,Downward,2021-02,2021
2021-02-09,Brazil,Espirito Santo,4020919,304859,1119,1174,0.8813813813813813,Stable,6043,24,19,0.7307692307692307,Downward,2021-02,2021
2021-02-10,Brazil,Espirito Santo,4020802,306429,1570,1239,0.944359756097561,Stable,6069,26,20,0.7407407407407407,Downward,2021-02,2021
2021-02-11,Brazil,Espirito Santo,4020870,307963,1534,1249,1.0008012820512822,Stable,6093,24,21,0.8076923076923077,Stable,2021-02,2021
2021-02-12,Brazil,Espirito Santo,4020014,309399,1436,1239,1.0333611342785656,Stable,6116,23,20,0.7407407407407407,Downward,2021-02,2021
2021-02-13,Brazil,Espirito Santo,4018974,310175,776,1188,1.0171232876712328,Stable,6136,20,22,0.8148148148148148,Stable,2021-02,2021
2021-02-14,Brazil,Espirito Santo,4018689,310763,588,1130,0.9331131296449215,Stable,6141,5,21,0.75,Stable,2021-02,2021
2021-02-15,Brazil,Espirito Santo,4019192,311278,515,1077,0.9244635193133047,Stable,6164,23,21,0.84,Stable,2021-02,2021
2021-02-16,Brazil,Espirito Santo,4019140,311685,407,976,0.8250211327134404,Stable,6176,12,19,0.7916666666666666,Stable,2021-02,2021
2021-02-17,Brazil,Espirito Santo,4020103,312614,929,884,0.7587982832618025,Stable,6209,33,20,0.9090909090909091,Stable,2021-02,2021
2021-02-18,Brazil,Espirito Santo,4020560,313676,1062,817,0.6768848384424192,Downward,6234,25,21,0.9130434782608695,Stable,2021-02,2021
2021-02-19,Brazil,Espirito Santo,4018650,315310,1634,845,0.7088926174496645,Downward,6257,23,21,0.9130434782608695,Stable,2021-02,2021
2021-02-20,Brazil,Espirito Santo,4019806,316564,1254,913,0.7234548335974643,Downward,6264,7,19,0.9047619047619048,Stable,2021-02,2021
2021-02-21,Brazil,Espirito Santo,4020751,317739,1175,997,0.7995188452285485,Stable,6276,12,20,1.0,Stable,2021-02,2021
2021-02-22,Brazil,Espirito Santo,4018650,318812,1073,1077,0.8989983305509182,Stable,6298,22,20,1.0526315789473684,Stable,2021-02,2021
2021-02-23,Brazil,Espirito Santo,4020282,320183,1371,1214,1.0340715502555367,Stable,6323,25,21,1.105263157894737,Stable,2021-02,2021
2021-02-24,Brazil,Espirito Santo,4019837,321630,1447,1288,1.03954802259887,Stable,6340,17,19,0.95,Stable,2021-02,2021
2021-02-25,Brazil,Espirito Santo,4020181,323043,1413,1339,1.0720576461168936,Stable,6362,22,19,0.9047619047619048,Stable,2021-02,2021
2021-02-26,Brazil,Espirito Santo,4019927,324226,1183,1274,1.0282485875706215,Stable,6388,26,19,0.95,Stable,2021-02,2021
2021-02-27,Brazil,Espirito Santo,4020195,325315,1089,1251,1.053030303030303,Stable,6397,9,19,0.8636363636363636,Stable,2021-02,2021
2021-02-28,Brazil,Espirito Santo,4019081,326305,990,1224,1.0831858407079646,Stable,6406,9,19,0.9047619047619048,Stable,2021-02,2021
2021-03-01,Brazil,Espirito Santo,4019656,327515,1210,1244,1.1550603528319405,Upward,6432,26,20,0.9523809523809523,Stable,2021-03,2021
2021-03-02,Brazil,Espirito Santo,4020008,328601,1086,1203,1.2325819672131149,Upward,6457,25,20,1.0526315789473684,Stable,2021-03,2021
2021-03-03,Brazil,Espirito Santo,4018650,329643,1042,1145,1.2952488687782806,Upward,6476,19,20,1.0,Stable,2021-03,2021
2021-03-04,Brazil,Espirito Santo,4018650,331328,1685,1184,1.4492044063647491,Upward,6499,23,20,0.9523809523809523,Stable,2021-03,2021
2021-03-05,Brazil,Espirito Santo,4019676,332890,1562,1238,1.4650887573964497,Upward,6526,27,20,0.9523809523809523,Stable,2021-03,2021
2021-03-06,Brazil,Espirito Santo,4019720,334214,1324,1272,1.393209200438116,Upward,6538,12,21,1.105263157894737,Stable,2021-03,2021
2021-03-07,Brazil,Espirito Santo,4019250,334887,673,1226,1.2296890672016048,Upward,6552,14,21,1.05,Stable,2021-03,2021
2021-03-08,Brazil,Espirito Santo,4019917,336218,1331,1244,1.1550603528319405,Upward,6576,24,21,1.05,Stable,2021-03,2021
2021-03-09,Brazil,Espirito Santo,4020150,337582,1364,1283,1.056836902800659,Stable,6610,34,22,1.0476190476190477,Stable,2021-03,2021
2021-03-10,Brazil,Espirito Santo,4019563,339054,1472,1345,1.0442546583850931,Stable,6642,32,24,1.263157894736842,Upward,2021-03,2021
2021-03-11,Brazil,Espirito Santo,4020159,340936,1882,1373,1.0253920836445107,Stable,6660,18,23,1.2105263157894737,Upward,2021-03,2021
2021-03-12,Brazil,Espirito Santo,4021386,342446,1510,1366,1.0722135007849294,Stable,6691,31,24,1.263157894736842,Upward,2021-03,2021
2021-03-13,Brazil,Espirito Santo,4019422,343791,1345,1369,1.0943245403677058,Stable,6708,17,25,1.3157894736842106,Upward,2021-03,2021
2021-03-14,Brazil,Espirito Santo,4019769,344765,974,1412,1.15359477124183,Upward,6720,12,24,1.263157894736842,Upward,2021-03,2021
2021-03-15,Brazil,Espirito Santo,4022120,346544,1779,1476,1.1864951768488745,Upward,6746,26,25,1.25,Upward,2021-03,2021
2021-03-16,Brazil,Espirito Santo,4021220,348970,2426,1627,1.3524522028262678,Upward,6783,37,25,1.25,Upward,2021-03,2021
2021-03-17,Brazil,Espirito Santo,4021628,351116,2146,1724,1.5056768558951965,Upward,6819,36,26,1.3,Upward,2021-03,2021
2021-03-18,Brazil,Espirito Santo,4020960,353377,2261,1778,1.5016891891891893,Upward,6849,30,27,1.35,Upward,2021-03,2021
2021-03-19,Brazil,Espirito Santo,4021195,355482,2105,1863,1.5048465266558966,Upward,6888,39,29,1.45,Upward,2021-03,2021
2021-03-20,Brazil,Espirito Santo,4019886,357763,2281,1996,1.569182389937107,Upward,6907,19,29,1.380952380952381,Upward,2021-03,2021
2021-03-21,Brazil,Espirito Santo,4021257,359405,1642,2092,1.7063621533442088,Upward,6928,21,30,1.4285714285714286,Upward,2021-03,2021
2021-03-22,Brazil,Espirito Santo,4021930,361717,2312,2168,1.742765273311897,Upward,6981,53,34,1.619047619047619,Upward,2021-03,2021
